,district_id,total_rev,total_locrev,pta_rev,prop_taxes,sales_taxes,public_utility_taxes,income_taxes,other_taxes,total_salaries,salaries_instruction,salaries_teachers
7944,2704050.0,20586000,6259000,0,3981000,0,0,0,0,9017000,6667000,4434000
7945,2704440.0,67639000,12481000,0,8524000,0,0,0,0,38379000,26961000,15185000
7946,2704470.0,10973000,2697000,0,1639000,0,0,0,0,5864000,4314000,2387000
7947,2705430.0,5819000,947000,0,638000,0,0,0,0,2919000,2199000,1393000
7948,2705460.0,39282000,9636000,0,6471000,0,0,0,0,19344000,13310000,8555000
7949,2705660.0,8948000,1749000,0,1271000,0,0,0,0,4220000,2987000,2067000
7950,2705730.0,8683000,1296000,0,705000,0,0,0,0,4095000,2739000,1773000
7951,2705760.0,9234000,2618000,0,2130000,0,0,0,0,3959000,2991000,2131000
7952,2705790.0,166941000,62426000,0,44673000,0,0,0,0,94463000,62946000,38009000
7953,2705850.0,2229000,333000,0,0,0,0,0,0,1127000,815000,424000
7954,2706060.0,9403000,1961000,0,1425000,0,0,0,0,5117000,3544000,2203000
7955,2706090.0,90826000,23680000,0,16419000,0,0,0,0,44376000,33637000,17988000
7956,2706150.0,8677000,2280000,0,1337000,0,0,0,0,4873000,3251000,2062000
7957,2706240.0,35776000,6853000,0,3039000,0,0,0,0,16762000,10665000,6495000
7958,2706300.0,5324000,716000,0,426000,0,0,0,0,2892000,2086000,1269000
7959,2707110.0,1626000,229000,0,130000,0,0,0,0,931000,686000,505000
7960,2707200.0,71748000,19010000,0,12112000,0,0,0,0,36312000,26004000,15652000
7961,2707290.0,140396000,41446000,0,28771000,0,0,0,0,75819000,51756000,28900000
7962,2707320.0,3335000,565000,0,447000,0,0,0,0,1764000,1137000,804000
7963,2707350.0,21333000,5422000,0,3286000,0,0,0,0,10992000,7877000,5396000
7964,2707380.0,9541000,3125000,0,2416000,0,0,0,0,4455000,3123000,1966000
7965,2707410.0,57583000,13644000,0,9442000,0,0,0,0,30606000,19921000,12762000
7966,2707450.0,2479000,707000,0,610000,0,0,0,0,1140000,743000,518000
7967,2707470.0,6526000,1305000,0,824000,0,0,0,0,3535000,2361000,1589000
7968,2707500.0,14592000,4857000,0,3275000,0,0,0,0,6824000,4618000,3396000
7969,2707590.0,6207000,1580000,0,1091000,0,0,0,0,3221000,2035000,1361000
7970,2708070.0,22404000,2938000,0,2631000,0,0,0,0,9297000,6012000,4101000
7971,2708100.0,86731000,24117000,0,13877000,0,0,0,0,43818000,32485000,19196000
7972,2708190.0,135091000,51474000,0,35077000,0,0,0,0,69148000,46154000,29492000
7973,2708220.0,10535000,3014000,0,2039000,0,0,0,0,5248000,3508000,2337000
7974,2708880.0,259000,62000,0,58000,0,0,0,0,0,0,0
7975,2708910.0,11471000,4014000,0,756000,0,0,0,0,4964000,3316000,2172000
7976,2708940.0,2477000,844000,0,638000,0,0,0,0,1010000,774000,615000
7977,2708955.0,1959000,433000,0,0,0,0,0,0,788000,555000,495000
7978,2709330.0,4814000,1055000,0,609000,0,0,0,0,2864000,1917000,1441000
7979,2709360.0,2795000,527000,0,335000,0,0,0,0,1393000,919000,657000
7980,2709420.0,33622000,7343000,0,4152000,0,0,0,0,17139000,12657000,7952000
7981,2709440.0,24827000,6832000,0,4919000,0,0,0,0,11815000,7832000,5232000
7982,2709480.0,17535000,6432000,0,2474000,0,0,0,0,7180000,5451000,2705000
7983,2709510.0,49932000,10045000,0,5467000,0,0,0,0,23986000,17470000,10553000
7984,2709540.0,2282000,651000,0,369000,0,0,0,0,1263000,886000,656000
7985,2709690.0,4787000,1102000,0,736000,0,0,0,0,2052000,1342000,915000
7986,2709720.0,17280000,4520000,0,3297000,0,0,0,0,8343000,6053000,3415000
7987,2709750.0,16676000,6251000,0,3217000,0,0,0,0,6598000,4941000,3060000
7988,2710060.0,23813000,3868000,0,2442000,0,0,0,0,13749000,10149000,6525000
7989,2710090.0,6866000,1548000,0,983000,0,0,0,0,3830000,2610000,1616000
7990,2710140.0,14062000,2695000,0,1182000,0,0,0,0,6840000,4898000,2524000
7991,2710170.0,28310000,8240000,0,4737000,0,0,0,0,13844000,9465000,6509000
7992,2710230.0,35421000,6068000,0,3723000,0,0,0,0,19818000,14594000,8532000
7993,2710260.0,17157000,2957000,0,2122000,0,0,0,0,9460000,6979000,4924000
7994,2711010.0,12152000,2430000,0,1612000,0,0,0,0,6977000,4803000,3008000
7995,2711040.0,133269000,39134000,0,30593000,0,0,0,0,65380000,45261000,24354000
7996,2711085.0,10645000,2544000,0,1704000,0,0,0,0,4910000,3340000,2015000
7997,2711130.0,18674000,2726000,0,1717000,0,0,0,0,10799000,7354000,4966000
7998,2711190.0,11552000,2718000,0,1962000,0,0,0,0,5622000,3852000,2452000
7999,2711220.0,5087000,755000,0,549000,0,0,0,0,2659000,2035000,1297000
8000,2711250.0,121994000,51052000,0,39005000,0,0,0,0,65611000,45322000,29769000
8001,2711370.0,168677000,50875000,0,38391000,0,0,0,0,83037000,59766000,35447000
8002,2711460.0,1993000,361000,0,249000,0,0,0,0,1264000,879000,622000
8003,2711520.0,8250000,2710000,0,1594000,0,0,0,0,3855000,2520000,1718000
8004,2711670.0,135383000,55254000,0,36097000,0,0,0,0,74808000,52983000,36721000
8005,2711760.0,56945000,14633000,0,10586000,0,0,0,0,27570000,20328000,11643000
8006,2711820.0,93770000,25531000,0,16923000,0,0,0,0,43422000,31142000,19917000
8007,2711880.0,31354000,8544000,0,4893000,0,0,0,0,14396000,10757000,7792000
8008,2711910.0,5692000,1057000,0,704000,0,0,0,0,3252000,2326000,1438000
8009,2712180.0,3404000,906000,0,709000,0,0,0,0,1708000,1116000,703000
8010,2712210.0,4579000,1497000,0,1224000,0,0,0,0,2001000,1357000,845000
8011,2712240.0,22340000,5594000,0,3967000,0,0,0,0,10943000,7648000,5064000
8012,2712270.0,85564000,24669000,0,15645000,0,0,0,0,47158000,29104000,16688000
8013,2712300.0,8229000,1505000,0,1135000,0,0,0,0,4672000,3293000,2100000
8014,2712360.0,11582000,2414000,0,1833000,0,0,0,0,5616000,4163000,2433000
8015,2712420.0,45995000,10608000,0,5892000,0,0,0,0,21638000,14869000,8683000
8016,2712480.0,4365000,1116000,0,419000,0,0,0,0,2770000,2030000,1115000
8017,2712580.0,10383000,2534000,0,1691000,0,0,0,0,5178000,3557000,2213000
8018,2712900.0,7047000,1756000,0,934000,0,0,0,0,3382000,2532000,1741000
8019,2713020.0,3188000,449000,0,231000,0,0,0,0,1661000,1178000,829000
8020,2713040.0,3144000,1146000,0,913000,0,0,0,0,1550000,1033000,840000
8021,2713110.0,8174000,3244000,0,1052000,0,0,0,0,3771000,2581000,1703000
8022,2713140.0,8816000,4550000,0,1059000,0,0,0,0,3158000,2259000,1279000
8023,2713170.0,57540000,18043000,0,8902000,0,0,0,0,26408000,18907000,11887000
8024,2713380.0,3891000,985000,0,722000,0,0,0,0,1828000,1311000,919000
8025,2713530.0,59691000,19498000,0,12541000,0,0,0,0,28856000,21202000,13511000
8026,2713560.0,11034000,2685000,0,1368000,0,0,0,0,5913000,4358000,3288000
8027,2713590.0,8926000,2106000,0,1552000,0,0,0,0,4657000,3479000,2250000
8028,2713680.0,2473000,521000,0,425000,0,0,0,0,1012000,666000,392000
8029,2713860.0,4752000,984000,0,691000,0,0,0,0,2545000,1785000,1162000
8030,2713890.0,1822000,449000,0,254000,0,0,0,0,1014000,622000,488000
8031,2713920.0,23152000,6555000,0,4662000,0,0,0,0,11558000,8493000,5658000
8032,2713930.0,4684000,1505000,0,910000,0,0,0,0,2027000,1588000,1080000
8033,2713980.0,35978000,12267000,0,1698000,0,0,0,0,15080000,11132000,7394000
8034,2714010.0,4336000,750000,0,352000,0,0,0,0,2350000,1634000,1096000
8035,2714040.0,4850000,1571000,0,1222000,0,0,0,0,2121000,1406000,934000
8036,2714070.0,11774000,2127000,0,1466000,0,0,0,0,6684000,4832000,2753000
8037,2714190.0,10880000,2278000,0,1579000,0,0,0,0,5858000,4141000,2765000
8038,2714220.0,129673000,51732000,0,39049000,0,0,0,0,73440000,50269000,32312000
8039,2714260.0,126928000,60362000,0,44902000,0,0,0,0,64354000,42069000,26070000
8040,2714280.0,22047000,2141000,0,1005000,0,0,0,0,9373000,6937000,5028000
8041,2714970.0,33867000,6503000,0,4637000,0,0,0,0,17913000,12874000,7770000
8042,2715000.0,13539000,3176000,0,2145000,0,0,0,0,7222000,4735000,3137000
8043,2715030.0,51025000,16158000,0,11045000,0,0,0,0,25979000,17368000,11130000
8044,2715510.0,5962000,1528000,0,1104000,0,0,0,0,2924000,1818000,1194000
8045,2715540.0,2532000,1191000,0,1032000,0,0,0,0,911000,620000,305000
8046,2715750.0,21940000,5713000,0,3383000,0,0,0,0,12003000,8712000,5829000
8047,2716830.0,464000,140000,0,69000,0,0,0,0,249000,229000,0
8048,2716980.0,23339000,5700000,0,3536000,0,0,0,0,12526000,8483000,5867000
8049,2717010.0,5382000,724000,0,377000,0,0,0,0,2584000,1663000,1186000
8050,2717100.0,10792000,3318000,0,2237000,0,0,0,0,4342000,2948000,2099000
8051,2717120.0,7944000,1904000,0,1278000,0,0,0,0,3515000,2499000,1605000
8052,2717220.0,8456000,2386000,0,1647000,0,0,0,0,4002000,2839000,1880000
8053,2717250.0,14595000,3517000,0,2119000,0,0,0,0,7752000,5597000,3382000
8054,2717460.0,2586000,816000,0,704000,0,0,0,0,811000,577000,420000
8055,2717520.0,14802000,4026000,0,3054000,0,0,0,0,7097000,5177000,3583000
8056,2717570.0,7732000,2588000,0,1808000,0,0,0,0,3768000,2498000,1602000
8057,2717780.0,141449000,46597000,0,35779000,0,0,0,0,69666000,49654000,31700000
8058,2717880.0,2512000,570000,0,376000,0,0,0,0,1316000,881000,511000
8059,2717910.0,4299000,1088000,0,352000,0,0,0,0,2529000,1611000,1205000
8060,2717940.0,4665000,1312000,0,1111000,0,0,0,0,2026000,1391000,861000
8061,2718060.0,4355000,1414000,0,974000,0,0,0,0,2096000,1538000,856000
8062,2718070.0,13751000,3740000,0,2878000,0,0,0,0,6331000,4294000,2661000
8063,2718090.0,8881000,1746000,0,1022000,0,0,0,0,5119000,3472000,2135000
8064,2718210.0,19681000,4505000,0,2837000,0,0,0,0,10457000,7277000,4564000
8065,2718240.0,29911000,4863000,0,3222000,0,0,0,0,17372000,12222000,7552000
8066,2718270.0,5409000,1019000,0,568000,0,0,0,0,2351000,1473000,1180000
8067,2718330.0,14710000,3429000,0,2502000,0,0,0,0,7866000,5816000,4164000
8068,2718360.0,3693000,1002000,0,680000,0,0,0,0,1595000,1120000,749000
8069,2718390.0,2757000,705000,0,457000,0,0,0,0,1206000,768000,584000
8070,2718540.0,3463000,1095000,0,811000,0,0,0,0,1630000,1200000,932000
8071,2718570.0,8075000,2157000,0,1502000,0,0,0,0,3599000,2731000,1732000
8072,2718660.0,9966000,887000,0,563000,0,0,0,0,4147000,3146000,2010000
8073,2718750.0,42707000,15886000,0,10374000,0,0,0,0,21172000,15910000,10250000
8074,2718780.0,102108000,27697000,0,20434000,0,0,0,0,54150000,39576000,23530000
8075,2718810.0,11476000,3195000,0,2463000,0,0,0,0,5642000,3987000,2639000
8076,2718920.0,2943000,682000,0,255000,0,0,0,0,1521000,941000,668000
8077,2718940.0,32479000,8047000,0,5649000,0,0,0,0,15754000,11595000,7642000
8078,2718960.0,10099000,3255000,0,1866000,0,0,0,0,4815000,3087000,2078000
8079,2719170.0,7167000,2056000,0,1379000,0,0,0,0,3155000,2061000,1344000
8080,2719320.0,9309000,1915000,0,1313000,0,0,0,0,4219000,3309000,2217000
8081,2720550.0,16447000,3036000,0,1951000,0,0,0,0,8408000,6018000,3937000
8082,2720580.0,10502000,1498000,0,949000,0,0,0,0,5069000,3556000,2451000
8083,2720670.0,22016000,3787000,0,2398000,0,0,0,0,11283000,8330000,5295000
8084,2721210.0,968000,392000,0,222000,0,0,0,0,309000,180000,122000
8085,2721240.0,680834000,207652000,0,146242000,0,0,0,0,386230000,259377000,131317000
8086,2721270.0,6748000,1710000,0,1069000,0,0,0,0,3235000,2572000,1576000
8087,2721320.0,18086000,3918000,0,2410000,0,0,0,0,9449000,6953000,3953000
8088,2721390.0,60458000,17012000,0,10811000,0,0,0,0,30349000,23735000,12907000
8089,2721420.0,76276000,14689000,0,11763000,0,0,0,0,39465000,29782000,16678000
8090,2721450.0,7662000,1537000,0,511000,0,0,0,0,4523000,3082000,1959000
8091,2721480.0,18312000,2615000,0,1537000,0,0,0,0,10685000,7600000,4740000
8092,2722920.0,32747000,14315000,0,9945000,0,0,0,0,16115000,11187000,6809000
8093,2722950.0,159869000,52729000,0,36384000,0,0,0,0,83983000,62417000,35714000
8094,2723010.0,7003000,1577000,0,870000,0,0,0,0,3657000,2377000,1454000
8095,2723310.0,8639000,1879000,0,707000,0,0,0,0,4064000,2964000,1818000
8096,2723370.0,7167000,1513000,0,939000,0,0,0,0,3801000,2488000,1708000
8097,2723380.0,1197000,47000,0,0,0,0,0,0,650000,448000,340000
8098,2723400.0,17682000,5421000,0,3929000,0,0,0,0,8391000,6123000,4379000
8099,2723430.0,46692000,13315000,0,9424000,0,0,0,0,24575000,16774000,10789000
8100,2723490.0,26669000,7979000,0,6065000,0,0,0,0,11469000,8397000,5038000
8101,2723520.0,8113000,1485000,0,928000,0,0,0,0,4174000,2971000,1927000
8102,2723550.0,5468000,1139000,0,795000,0,0,0,0,2832000,1901000,1365000
8103,2723580.0,5204000,2027000,0,1263000,0,0,0,0,2409000,1457000,992000
8104,2723820.0,38039000,9479000,0,6783000,0,0,0,0,19378000,12918000,7514000
8105,2723850.0,161151000,47073000,0,33329000,0,0,0,0,82410000,55822000,31413000
8106,2723880.0,55734000,19777000,0,15567000,0,0,0,0,28121000,20699000,12611000
8107,2723910.0,12143000,3646000,0,2359000,0,0,0,0,6047000,4500000,2769000
8108,2723970.0,6942000,1426000,0,913000,0,0,0,0,3854000,2766000,1615000
8109,2725050.0,13774000,3701000,0,1759000,0,0,0,0,6636000,4752000,2331000
8110,2725080.0,41054000,18502000,0,12625000,0,0,0,0,20930000,14129000,10059000
8111,2725140.0,9842000,2100000,0,1568000,0,0,0,0,5206000,3731000,2245000
8112,2725200.0,309576000,101674000,0,71145000,0,0,0,0,163859000,117738000,68748000
8113,2728050.0,61043000,12425000,0,8613000,0,0,0,0,31117000,23318000,13818000
8114,2728080.0,21442000,7154000,0,5095000,0,0,0,0,9475000,6891000,4199000
8115,2728110.0,6961000,1639000,0,1096000,0,0,0,0,3312000,2485000,1631000
8116,2728140.0,11810000,2813000,0,1754000,0,0,0,0,6012000,4314000,2770000
8117,2728170.0,12642000,4353000,0,3499000,0,0,0,0,5962000,4705000,3448000
8118,2728200.0,18856000,5946000,0,4780000,0,0,0,0,9894000,7032000,4706000
8119,2728230.0,16604000,4317000,0,3107000,0,0,0,0,8257000,6160000,3737000
8120,2728290.0,8232000,1632000,0,919000,0,0,0,0,4551000,3290000,2039000
8121,2728320.0,12467000,1873000,0,1168000,0,0,0,0,6875000,4828000,2940000
8122,2728350.0,11352000,2592000,0,1967000,0,0,0,0,4740000,3696000,2674000
8123,2728380.0,21230000,4156000,0,3130000,0,0,0,0,10882000,8355000,4743000
8124,2728950.0,13532000,3233000,0,1935000,0,0,0,0,6904000,4791000,3300000
8125,2728960.0,1635000,70000,0,0,0,0,0,0,846000,559000,419000
8126,2728970.0,10671000,1747000,0,1166000,0,0,0,0,6239000,4458000,2681000
8127,2730030.0,36979000,7914000,0,4994000,0,0,0,0,19174000,13484000,8036000
8128,2730060.0,97703000,33954000,0,22871000,0,0,0,0,47891000,33617000,20137000
8129,2730090.0,21509000,4739000,0,2930000,0,0,0,0,11444000,7744000,4676000
8130,2730150.0,6924000,1646000,0,1026000,0,0,0,0,3664000,2490000,1631000
8131,2730450.0,5146000,1189000,0,827000,0,0,0,0,2835000,1960000,1360000
8132,2730480.0,36163000,11712000,0,8203000,0,0,0,0,18861000,13372000,7922000
8133,2730510.0,32675000,601000,0,7000,0,0,0,0,16886000,11341000,6395000
8134,2730870.0,6459000,1358000,0,728000,0,0,0,0,3434000,2318000,1292000
8135,2731750.0,68363000,20812000,0,15340000,0,0,0,0,34443000,25592000,15890000
8136,2731780.0,193146000,66386000,0,45296000,0,0,0,0,102470000,72036000,40284000
8137,2731800.0,217694000,53175000,0,37149000,0,0,0,0,116921000,81199000,48990000
8138,2732070.0,23091000,7661000,0,5659000,0,0,0,0,10359000,6733000,4324000
8139,2732250.0,13909000,2897000,0,2170000,0,0,0,0,7781000,5475000,3372000
8140,2732390.0,360384000,100872000,0,69621000,0,0,0,0,211027000,157702000,98854000
8141,2732430.0,109694000,32439000,0,22029000,0,0,0,0,60267000,39929000,25894000
8142,2732460.0,4240000,1814000,0,1539000,0,0,0,0,1632000,1131000,889000
8143,2732520.0,9833000,1756000,0,1196000,0,0,0,0,5010000,3445000,2228000
8144,2732550.0,10442000,2867000,0,1844000,0,0,0,0,5041000,3329000,1887000
8145,2732700.0,6356000,1052000,0,342000,0,0,0,0,3408000,2330000,1538000
8146,2732820.0,41758000,10032000,0,7137000,0,0,0,0,21996000,15928000,11114000
8147,2732850.0,12729000,3699000,0,2274000,0,0,0,0,6343000,4657000,2919000
8148,2732880.0,50547000,12074000,0,7704000,0,0,0,0,24022000,16682000,10187000
8149,2732970.0,6213000,852000,0,384000,0,0,0,0,3539000,2370000,1442000
8150,2733000.0,98705000,26706000,0,19318000,0,0,0,0,52776000,38848000,24321000
8151,2733210.0,7193000,1531000,0,893000,0,0,0,0,3279000,2583000,1579000
8152,2733270.0,47554000,12007000,0,6357000,0,0,0,0,25701000,17874000,11366000
8153,2733300.0,4170000,894000,0,519000,0,0,0,0,2268000,1658000,1119000
8154,2733330.0,74416000,24532000,0,16878000,0,0,0,0,33356000,22168000,13085000
8155,2733390.0,6700000,1049000,0,450000,0,0,0,0,3393000,2519000,1653000
8156,2733420.0,22300000,7455000,0,5248000,0,0,0,0,11885000,8571000,5980000
8157,2733450.0,10566000,1982000,0,1200000,0,0,0,0,5920000,4473000,3297000
8158,2733480.0,7573000,1861000,0,1240000,0,0,0,0,3766000,2598000,1785000
8159,2733510.0,142390000,28378000,0,22797000,0,0,0,0,76201000,54545000,30340000
8160,2733540.0,61512000,15803000,0,9353000,0,0,0,0,35268000,24501000,14475000
8161,2733600.0,14276000,2897000,0,1673000,0,0,0,0,7924000,5392000,3012000
8162,2733720.0,2659000,195000,0,68000,0,0,0,0,1235000,748000,437000
8163,2733780.0,74529000,31968000,0,24273000,0,0,0,0,38276000,25640000,16772000
8164,2733790.0,73566000,17992000,0,10745000,0,0,0,0,32899000,22630000,17241000
8165,2733810.0,239196000,75044000,0,49114000,0,0,0,0,125731000,86629000,56104000
8166,2733840.0,669839000,158706000,0,106306000,0,0,0,0,379942000,267879000,143661000
8167,2733870.0,24337000,5378000,0,3269000,0,0,0,0,12386000,9310000,5769000
8168,2733900.0,16412000,3200000,0,1866000,0,0,0,0,8506000,5592000,3270000
8169,2738160.0,22497000,5338000,0,3595000,0,0,0,0,11240000,8387000,5718000
8170,2738190.0,115419000,43924000,0,35305000,0,0,0,0,52021000,36875000,24120000
8171,2738280.0,3913000,970000,0,712000,0,0,0,0,1835000,1488000,1033000
8172,2738850.0,25394000,6742000,0,4736000,0,0,0,0,14091000,9106000,5890000
8173,2738880.0,12525000,2856000,0,1704000,0,0,0,0,6656000,4964000,3536000
8174,2740665.0,13075000,2621000,0,1797000,0,0,0,0,6934000,5012000,3479000
8175,2740680.0,3005000,994000,0,727000,0,0,0,0,1498000,1093000,880000
8176,2740740.0,22593000,9385000,0,3907000,0,0,0,0,9831000,6886000,4317000
8177,2740810.0,4638000,1468000,0,1149000,0,0,0,0,2201000,1576000,982000
8178,2740830.0,6593000,1113000,0,723000,0,0,0,0,3171000,2170000,1617000
8179,2740860.0,4612000,1096000,0,828000,0,0,0,0,2149000,1510000,1133000
8180,2740920.0,6419000,833000,0,462000,0,0,0,0,3498000,2535000,1496000
8181,2741040.0,22796000,6401000,0,941000,0,0,0,0,10842000,7995000,5132000
8182,2741060.0,7662000,2098000,0,1416000,0,0,0,0,3808000,2688000,1563000
8183,2741430.0,4892000,1297000,0,855000,0,0,0,0,2318000,1658000,1141000
8184,2741460.0,46626000,14811000,0,10169000,0,0,0,0,23032000,16381000,10768000
8185,2741850.0,13867000,3491000,0,2227000,0,0,0,0,7071000,4682000,2682000
8186,2741880.0,25062000,6237000,0,2908000,0,0,0,0,12543000,8880000,4920000
8187,2741910.0,22437000,7517000,0,5540000,0,0,0,0,10042000,6986000,4055000
8188,2742120.0,9797000,1454000,0,1054000,0,0,0,0,4126000,2740000,1990000
8189,2742160.0,153308000,65261000,0,48417000,0,0,0,0,82267000,55985000,39150000
8190,2742270.0,76551000,27697000,0,21283000,0,0,0,0,38904000,26378000,15829000
8191,2742330.0,5418000,1145000,0,596000,0,0,0,0,2818000,2142000,1392000
8192,2742360.0,113790000,42464000,0,35163000,0,0,0,0,61191000,42671000,26404000
8193,2742720.0,54918000,8732000,0,4896000,0,0,0,0,32144000,23009000,13408000
8194,2742750.0,5420000,951000,0,502000,0,0,0,0,3128000,2229000,1391000
8195,2742780.0,14930000,4254000,0,2756000,0,0,0,0,6761000,4949000,2957000
8196,2744070.0,47976000,15836000,0,11474000,0,0,0,0,26270000,18586000,10378000
8197,2744160.0,42077000,6160000,0,4627000,0,0,0,0,20532000,15152000,9220000
8198,2744190.0,4305000,1143000,0,881000,0,0,0,0,2391000,1589000,1141000
8199,2745735.0,14074000,4483000,0,2986000,0,0,0,0,6687000,4847000,3091000
8200,2791353.0,5372000,2101000,0,0,0,0,0,0,2839000,2658000,321000
8201,2791443.0,9001000,4866000,0,0,0,0,0,0,4585000,3562000,282000
8202,2791445.0,12273000,4832000,0,2775000,0,0,0,0,5001000,3500000,2132000
8203,2791446.0,3321000,669000,0,477000,0,0,0,0,1953000,1363000,959000
8204,2791447.0,4629000,1459000,0,986000,0,0,0,0,2334000,1639000,1149000
8205,2791448.0,4181000,973000,0,515000,0,0,0,0,2138000,1458000,861000
8206,2791449.0,5846000,1677000,0,1265000,0,0,0,0,2692000,1926000,1185000
8207,2791450.0,16388000,7342000,0,1577000,0,0,0,0,6435000,4483000,2448000
8208,2791451.0,8804000,2905000,0,2266000,0,0,0,0,3749000,2704000,1463000
8209,2791455.0,3062000,1334000,0,0,0,0,0,0,1862000,1862000,142000
8210,2791456.0,0,0,0,0,0,0,0,0,0,0,0
8211,2800001.0,0,0,0,0,0,0,0,0,0,0,0
8212,2800003.0,0,0,0,0,0,0,0,0,0,0,0
8213,2800031.0,0,0,0,0,0,0,0,0,1208000,699000,699000
8214,2800183.0,0,0,0,0,0,0,0,0,0,0,0
8215,2800185.0,16935000,5460000,0,3240000,0,0,0,10000,8570000,5188000,3718000
8216,2800186.0,14496000,4208000,0,910000,0,0,0,1580000,7084000,4297000,2718000
8217,2800187.0,44511000,14176000,0,8426000,0,0,0,0,20269000,11977000,7920000
8218,2800360.0,14436000,5342000,0,4944000,0,0,0,0,6698000,4457000,3063000
8219,2800390.0,29530000,7608000,0,6089000,0,0,0,0,16839000,11917000,7866000
8220,2800420.0,13820000,5861000,0,2950000,0,0,0,4000,6661000,4466000,2739000
8221,2800450.0,14311000,3435000,0,2581000,0,0,0,16000,7790000,5146000,3532000
8222,2800510.0,12831000,5598000,0,4042000,0,0,0,0,6634000,4370000,2928000
8223,2800540.0,8286000,3099000,0,2744000,0,0,0,13000,4421000,2703000,1850000
8224,2800570.0,25955000,8630000,0,7855000,0,0,0,0,10495000,6303000,4328000
8225,2800600.0,12297000,1950000,0,1326000,0,0,0,0,6463000,4212000,2611000
8226,2800630.0,61046000,30108000,0,22208000,0,0,0,6044000,29780000,19228000,14269000
8227,2800660.0,0,0,0,0,0,0,0,0,0,0,0
8228,2800690.0,0,0,0,0,0,0,0,0,0,0,0
8229,2800720.0,0,0,0,0,0,0,0,0,0,0,0
8230,2800750.0,34370000,10632000,0,9595000,0,0,0,46000,18464000,11675000,7554000
8231,2800780.0,0,0,0,0,0,0,0,0,0,0,0
8232,2800810.0,0,0,0,0,0,0,0,0,0,0,0
8233,2800820.0,11145000,2931000,0,2052000,0,0,0,0,6071000,3906000,2644000
8234,2800840.0,28014000,10337000,0,8815000,0,0,0,0,15401000,9653000,6728000
8235,2800870.0,21157000,4135000,0,3137000,0,0,0,0,11927000,7898000,4960000
8236,2800900.0,32204000,12437000,0,10708000,0,0,0,26000,15301000,9790000,6731000
8237,2800930.0,9575000,3012000,0,2131000,0,0,0,0,4676000,2885000,1618000
8238,2800960.0,4520000,879000,0,546000,0,0,0,0,2323000,1647000,1031000
8239,2800990.0,19128000,10123000,0,8401000,0,0,0,0,8610000,5691000,3812000
8240,2801020.0,17893000,6623000,0,2127000,0,0,0,19000,8509000,5451000,3728000
8241,2801050.0,32345000,4531000,0,4104000,0,0,0,10000,16132000,8587000,5987000
8242,2801080.0,2371000,906000,0,769000,0,0,0,0,1165000,613000,474000
8243,2801090.0,44173000,18459000,0,14940000,0,0,0,0,21120000,14275000,10762000
8244,2801100.0,3147000,834000,739000,0,0,0,0,0,1588000,1085000,649000
8245,2801110.0,17959000,6758000,0,5077000,0,0,0,6000,9295000,5403000,3263000
8246,2801140.0,6186000,1637000,0,1388000,0,0,0,0,3586000,2087000,1292000
8247,2801170.0,16946000,5128000,0,4139000,0,0,0,0,9363000,5758000,3756000
8248,2801189.0,0,0,0,0,0,0,0,0,6497000,3779000,3779000
8249,2801190.0,0,0,0,0,0,0,0,0,0,0,0
8250,2801191.0,0,0,0,0,0,0,0,0,0,0,0
8251,2801192.0,0,0,0,0,0,0,0,0,0,0,0
8252,2801193.0,0,0,0,0,0,0,0,0,0,0,0
8253,2801194.0,0,0,0,0,0,0,0,0,2517000,1464000,1464000
8254,2801196.0,0,0,0,0,0,0,0,0,0,0,0
8255,2801200.0,43435000,13441000,0,12867000,0,0,0,0,21165000,14494000,10666000
8256,2801220.0,22736000,5189000,0,3563000,0,0,0,0,11860000,7389000,5422000
8257,2801260.0,23230000,5354000,0,4798000,0,0,0,0,11081000,7688000,5531000
8258,2801290.0,28497000,9743000,0,6807000,0,0,0,0,15042000,9800000,6331000
8259,2801320.0,268825000,92322000,0,76713000,0,0,0,0,142626000,93831000,63086000
8260,2801360.0,4548000,622000,0,539000,0,0,0,0,2366000,1596000,1136000
8261,2801380.0,11543000,4988000,0,4317000,0,0,0,2000,5213000,2648000,1730000
8262,2801410.0,10373000,2152000,0,1407000,0,0,0,11000,6020000,3947000,2833000
8263,2801440.0,9144000,3865000,0,2721000,0,0,0,18000,4599000,3275000,2566000
8264,2801470.0,13977000,4792000,0,4333000,0,0,0,0,7311000,4453000,3316000
8265,2801490.0,23596000,8422000,0,7278000,0,0,0,41000,13518000,8398000,5671000
8266,2801510.0,5821000,2217000,1624000,0,0,0,0,0,3224000,2138000,1265000
8267,2801530.0,15527000,5592000,0,2817000,0,0,0,1000,8209000,5277000,4200000
8268,2801560.0,32163000,7103000,0,5704000,0,0,0,0,19255000,13183000,8723000
8269,2801590.0,18091000,5427000,0,4093000,0,0,0,15000,10601000,7391000,4906000
8270,2801620.0,50322000,11771000,0,10129000,0,0,0,163000,29612000,17127000,12795000
8271,2801650.0,25154000,5836000,0,5180000,0,0,0,0,14979000,9351000,6358000
8272,2801680.0,35202000,8913000,0,7477000,0,0,0,8000,20645000,12732000,8053000
8273,2801710.0,64702000,28167000,0,21145000,0,0,0,1740000,32011000,20081000,14148000
8274,2801740.0,40594000,14523000,0,12816000,0,0,0,289000,19963000,14025000,8985000
8275,2801770.0,129199000,50008000,0,42997000,0,0,0,1502000,70314000,47467000,28289000
