,school_id,grad_rate_all,grad_rate_native,grad_rate_asian,grad_rate_black,grad_rate_hispanic,grad_rate_mixed,grad_rate_linc
18687,450150000285.0,83.0,,,80.0,80.0,,90.0
18688,450153000298.0,80.0,,,80.0,,,85.0
18689,450153000300.0,75.0,,,,,,80.0
18690,450153000301.0,,,,,,,
18691,450156000314.0,85.0,,,85.0,,,
18692,450156000315.0,,,,,,,
18693,450156000317.0,85.0,,,,,,
18694,450156000318.0,80.0,,,60.0,,,
18695,450174000323.0,80.0,,,80.0,,,80.0
18696,450177000327.0,79.0,,,80.0,,,85.0
18697,450177000431.0,,,,,,,
18698,450180000331.0,90.0,,,,,,
18699,450183000347.0,87.0,,,85.0,,,90.0
18700,450186000095.0,77.0,,,75.0,,,85.0
18701,450186000190.0,,,,,,,
18702,450186000370.0,93.0,,,85.0,,,90.0
18703,450186000371.0,,,,,,,
18704,450192000380.0,90.0,,,,,,
18705,450192000385.0,89.0,,,90.0,,,
18706,450195000391.0,80.0,,,80.0,,,90.0
18707,450201000007.0,86.0,,,85.0,70.0,,85.0
18708,450201000402.0,84.0,,,80.0,80.0,,88.0
18709,450201001508.0,90.0,,,90.0,,,85.0
18710,450207000413.0,85.0,,,80.0,,,85.0
18711,450210001392.0,90.0,,,90.0,,,90.0
18712,450213000440.0,81.0,,,70.0,,,75.0
18713,450213000442.0,83.0,,,80.0,,,75.0
18714,450213000443.0,89.0,,,85.0,,,85.0
18715,450216000450.0,85.0,,,80.0,,,80.0
18716,450219000458.0,87.0,,,85.0,,,90.0
18717,450222000723.0,80.0,,,,,,
18718,450225000468.0,85.0,,,,,,
18719,450228000482.0,,,,,,,
18720,450228000485.0,87.0,,,85.0,,,90.0
18721,450228000554.0,80.0,,,85.0,,,85.0
18722,450228001440.0,90.0,,,80.0,,,90.0
18723,450231000560.0,73.0,,,80.0,70.0,,80.0
18724,450231000561.0,86.0,,,60.0,,,80.0
18725,450231000562.0,80.0,,,80.0,,,85.0
18726,450231000563.0,93.0,,,90.0,80.0,,90.0
18727,450231000564.0,90.0,,,85.0,80.0,,85.0
18728,450231000565.0,87.0,,,80.0,80.0,,85.0
18729,450231000566.0,97.0,,,90.0,,,
18730,450231000567.0,87.0,,,85.0,,,85.0
18731,450231000568.0,91.0,,,80.0,70.0,,80.0
18732,450231000569.0,95.0,,,90.0,,,
18733,450231000571.0,92.0,,,,,,80.0
18734,450231000572.0,75.0,,,75.0,60.0,,80.0
18735,450231000573.0,87.0,,,,,,85.0
18736,450231000574.0,83.0,,,80.0,,,75.0
18737,450231000576.0,,,,,,,
18738,450231000962.0,,,,,,,
18739,450231001036.0,,,,,,,
18740,450231001521.0,90.0,,,,,,
18741,450234000593.0,82.0,,,80.0,,,80.0
18742,450234000596.0,85.0,,,80.0,60.0,,85.0
18743,450237000601.0,80.0,,,,,,80.0
18744,450240000604.0,80.0,,,,,,75.0
18745,450243000610.0,85.0,,,90.0,,,90.0
18746,450246000613.0,80.0,,,80.0,,,
18747,450249000244.0,80.0,,,60.0,80.0,,70.0
18748,450249000639.0,81.0,,,60.0,60.0,,85.0
18749,450249000640.0,76.0,,,65.0,70.0,,80.0
18750,450249000641.0,75.0,,,60.0,,,80.0
18751,450249000642.0,73.0,,,70.0,60.0,,70.0
18752,450249000643.0,80.0,,,85.0,,,85.0
18753,450249000644.0,87.0,,,80.0,,,85.0
18754,450249000645.0,83.0,,,,,,80.0
18755,450249000900.0,81.0,,,60.0,,,80.0
18756,450249001531.0,,,,,,,
18757,450249001595.0,40.0,,,,,,40.0
18758,450252001487.0,70.0,,,75.0,60.0,,85.0
18759,450255000665.0,84.0,,,75.0,,,80.0
18760,450255000667.0,89.0,,,85.0,,,85.0
18761,450255001259.0,80.0,,,70.0,,,90.0
18762,450258000688.0,80.0,,,80.0,,,85.0
18763,450258000689.0,88.0,,,80.0,,,80.0
18764,450258000691.0,79.0,,,80.0,60.0,,80.0
18765,450258001261.0,85.0,,,,,,85.0
18766,450261000701.0,81.0,,,80.0,60.0,,85.0
18767,450264000708.0,81.0,,,85.0,,,85.0
18768,450267000559.0,85.0,,,85.0,,,90.0
18769,450270000582.0,86.0,,,85.0,80.0,,85.0
18770,450270000724.0,92.0,,,80.0,,,85.0
18771,450270000725.0,85.0,,,60.0,,,
18772,450270000726.0,90.0,,,,,,90.0
18773,450270001626.0,94.0,,,80.0,,,90.0
18774,450273000741.0,88.0,,,85.0,,,85.0
18775,450273000742.0,87.0,,,80.0,,,90.0
18776,450276000748.0,90.0,,,80.0,,,90.0
18777,450279000752.0,72.0,,,70.0,40.0,,80.0
18778,450282000017.0,88.0,,,80.0,,,80.0
18779,450282000759.0,87.0,,,85.0,,,85.0
18780,450282001170.0,92.0,,,60.0,,,70.0
18781,450282001621.0,95.0,,,,,,80.0
18782,450297001434.0,84.0,60.0,,85.0,,,90.0
18783,450300000804.0,80.0,,,80.0,,,80.0
18784,450303000818.0,85.0,,,80.0,,,85.0
18785,450303000820.0,80.0,,,,,,
18786,450303001285.0,80.0,,,75.0,80.0,,85.0
18787,450306000841.0,87.0,,,85.0,,,85.0
18788,450306000842.0,88.0,,,,80.0,,
18789,450306001357.0,82.0,,,,,,90.0
18790,450315001192.0,80.0,,,80.0,,,80.0
18791,450318000196.0,80.0,,,,,,
18792,450318000862.0,75.0,,,75.0,,,80.0
18793,450318000880.0,,,,,,,
18794,450321000850.0,80.0,,,80.0,,,80.0
18795,450321000873.0,77.0,,,75.0,,,80.0
18796,450321000876.0,,,,,,,
18797,450321001604.0,,,,,,,
18798,450333000899.0,92.0,,,70.0,,,80.0
18799,450333000902.0,84.0,,,80.0,80.0,,85.0
18800,450333000903.0,80.0,,,,,,75.0
18801,450333000904.0,80.0,,,,,,80.0
18802,450336000949.0,75.0,,,75.0,,,80.0
18803,450336000950.0,90.0,,,85.0,,,90.0
18804,450336000951.0,70.0,,,70.0,,,80.0
18805,450336000952.0,87.0,,,80.0,60.0,,85.0
18806,450336000953.0,70.0,,,70.0,,,80.0
18807,450336000954.0,70.0,,,70.0,,,75.0
18808,450336000955.0,77.0,,,75.0,,,75.0
18809,450336000957.0,,,,,,,
18810,450336001195.0,,,,,,,
18811,450339000118.0,95.0,,,,,,90.0
18812,450339000928.0,97.0,,,,,,
18813,450339000975.0,88.0,,,85.0,60.0,,85.0
18814,450339001312.0,87.0,,,85.0,70.0,,85.0
18815,450339001554.0,30.0,,,21.0,,,21.0
18816,450339001606.0,80.0,,,80.0,60.0,,70.0
18817,450342001187.0,,,,,,,
18818,450346000982.0,70.0,,,80.0,40.0,,90.0
18819,450348000988.0,93.0,,,,,,90.0
18820,450348000989.0,,,,,,,90.0
18821,450351001000.0,90.0,,,90.0,,,90.0
18822,450351001001.0,85.0,,,,,,85.0
18823,450354001010.0,78.0,,,,,,80.0
18824,450357001015.0,80.0,,,60.0,,,75.0
18825,450360001022.0,87.0,,,85.0,80.0,,85.0
18826,450363001038.0,89.0,,,89.0,90.0,,90.0
18827,450366001052.0,89.0,,,85.0,,,85.0
18828,450375001092.0,76.0,,,75.0,,,85.0
18829,450378001108.0,90.0,,,,,,90.0
18830,450378001111.0,80.0,,,80.0,,,80.0
18831,450378001112.0,90.0,,,90.0,,,80.0
18832,450381001122.0,91.0,,,90.0,,,90.0
18833,450384001129.0,91.0,,,90.0,,,80.0
18834,450387001004.0,84.0,,,80.0,,,80.0
18835,450387001149.0,89.0,,,80.0,,,85.0
18836,450387001150.0,81.0,,,80.0,80.0,,80.0
18837,450390001103.0,92.0,,,85.0,80.0,,85.0
18838,450390001156.0,96.0,,,90.0,,,
18839,450390100460.0,,,,,,,
18840,450390101176.0,90.0,,,,,,
18841,450390101510.0,80.0,,,,,,
18842,450390101513.0,39.0,,,30.0,,,40.0
18843,450390101520.0,61.0,,,60.0,40.0,,65.0
18844,450390101527.0,40.0,,,21.0,,,30.0
18845,450390101542.0,,,,,,,
18846,450390101544.0,90.0,,,,,,
18847,450390101581.0,35.0,,,40.0,,,30.0
18848,450390101590.0,,,,,,,
18849,450390101613.0,,,,,,,
18850,450390101614.0,80.0,,,,,,80.0
18851,450390101615.0,,,,,,,
18852,450390101616.0,30.0,,,21.0,,,60.0
18853,450390101650.0,85.0,,,,,,
18854,450390101656.0,,,,,,,
18855,450390101663.0,,,,,,,
18856,450390200217.0,81.0,,,80.0,,,85.0
18857,450390200223.0,82.0,,,85.0,,,90.0
18858,450390201065.0,87.0,,,83.0,,,85.0
18859,450390401580.0,,,,,,,
18860,450390701579.0,,,,,,,
18861,450390800765.0,80.0,,,80.0,,,85.0
18862,450390800773.0,90.0,,,90.0,,,
18863,450390801183.0,80.0,,,80.0,,,80.0
18864,460000200424.0,90.0,,,,,,60.0
18865,460000300758.0,,,,,,,
18866,460002500305.0,,,,,,,
18867,460002800014.0,,,,,,,
18868,460003601010.0,,,,,,,
18869,460004101141.0,,,,,,,
18870,460004101364.0,,,,,,,
18871,460004200656.0,,,,,,,
18872,460004501155.0,,,,,,,
18873,460004601163.0,,,,,,,
18874,460005201235.0,90.0,,,,,,
18875,460005301239.0,70.0,60.0,,,,,60.0
18876,460102601026.0,,,,,,,
18877,460102701027.0,,,,,,,
18878,460102801028.0,,,,,,,
18879,460207000003.0,83.0,40.0,,,,,70.0
18880,460264000017.0,,,,,,,
18881,460264001272.0,,,,,,,
18882,460372000022.0,,,,,,,
18883,460378000024.0,,,,,,,
18884,460393200099.0,,,,,,,
18885,460427000029.0,,,,,,,
18886,460468000036.0,,,,,,,
18887,460561000038.0,90.0,,,,,,
18888,460561001277.0,40.0,,,,,,
18889,460624000042.0,80.0,60.0,,,,,
18890,460636000048.0,,,,,,,
18891,460705000055.0,,,,,,,
18892,460740000065.0,,,,,,,
18893,460740001188.0,,,,,,,
18894,460767000880.0,,,,,,,
18895,460780000069.0,,,,,,,
18896,460795000071.0,95.0,,,,,,60.0
18897,460852000082.0,85.0,,,,,,60.0
18898,460930000088.0,,,,,,,
18899,460951200101.0,,,,,,,
18900,461032000105.0,,,,,,,
18901,461056000109.0,85.0,,,,,,
18902,461128000114.0,,,,,,,
18903,461176000116.0,,,,,,,
18904,461200000119.0,80.0,,,,,,
18905,461230000130.0,,,,,,,
18906,461230001269.0,20.0,,,,,,
18907,461230001295.0,,,,,,,
18908,461294000133.0,,,,,,,
18909,461410000091.0,,,,,,,
18910,461413000141.0,,,,,,,
18911,461695000155.0,,,,,,,
18912,461785000163.0,,,,,,,
18913,461812000165.0,90.0,,,,,,
18914,461917000171.0,,,,,,,
18915,461941000174.0,90.0,,,,,,80.0
18916,461945000800.0,60.0,40.0,,,,,60.0
18917,461958000803.0,,,,,,,
18918,462010000956.0,85.0,80.0,,,,,85.0
18919,462010001233.0,11.0,11.0,,,,,11.0
18920,462085000182.0,,,,,,,
18921,462130001186.0,,,,,,,
18922,462134000186.0,,,,,,,
18923,462139000188.0,,,,,,,
18924,462140000190.0,,,,,,,
18925,462142000074.0,,,,,,,
18926,462241000192.0,,,,,,,
18927,462250000194.0,,,,,,,
18928,462256000196.0,,,,,,,
18929,462294000806.0,,,,,,,
18930,462403000203.0,,,,,,,
18931,462439000206.0,80.0,,,,,,
18932,462454000209.0,,,,,,,
18933,462485000217.0,,,,,,,
18934,462550000220.0,,,,,,,
18935,462637000224.0,,,,,,,
18936,462649000227.0,,,,,,,
18937,462697000232.0,,,,,,,
18938,462934000236.0,,,,,,,
18939,462988000239.0,,,,,,,60.0
18940,463049000256.0,,,,,,,
18941,463080000260.0,,,,,,,
18942,463135000264.0,90.0,,,,,,60.0
18943,463171000274.0,,,,,,,
18944,463234000276.0,,,,,,,
18945,463243000278.0,,,,,,,
18946,463336000280.0,,,,,,,
18947,463444000031.0,,,,,,,
18948,463448000288.0,80.0,,,,,,60.0
18949,463460000298.0,,,,,,,
18950,463548000313.0,75.0,,70.0,,40.0,,50.0
18951,463606000333.0,,,,,,,
18952,463615000339.0,,,,,,,
18953,463699000345.0,90.0,,,,,,
18954,463822000355.0,,,,,,,
18955,463822001185.0,,,,,,,
18956,463954000360.0,,,,,,,
18957,463960000363.0,90.0,,,,,,
18958,463999000368.0,,,,,,,
18959,464086000370.0,,,,,,,
18960,464130000374.0,,,,,,,
18961,464130001145.0,10.0,,,,,,11.0
18962,464152000382.0,,,,,,,
18963,464155000387.0,,,,,,,
18964,464164000391.0,,,,,,,
18965,464477000398.0,,,,,,,
18966,464494000405.0,,,,,,,
18967,464545000408.0,,,,,,,
18968,464626000411.0,,,,,,,
18969,464638000416.0,40.0,40.0,,,,,40.0
18970,464710000420.0,,,,,,,
18971,464794200430.0,,,,,,,
18972,464839000442.0,90.0,,,,,,80.0
18973,464878000452.0,,,,,,,
18974,464965000455.0,,,,,,,
18975,465067000464.0,,,,,,,
18976,465085000469.0,,,,,,,
18977,465175000475.0,,,,,,,
18978,465277000482.0,,,,,,,
18979,465427000488.0,,,,,,,
18980,465430000492.0,,,,,,,
18981,465526000500.0,85.0,40.0,,,,,40.0
18982,465571000508.0,,,,,,,
18983,465982000525.0,92.0,60.0,,,,,70.0
18984,465982000529.0,81.0,55.0,,,40.0,60.0,70.0
18985,465982001340.0,25.0,15.0,,,,,25.0
18986,465982001341.0,,,,,,,
18987,466045000552.0,,,,,,,
18988,466045001102.0,,,,,,,
18989,466336000557.0,,,,,,,
18990,466414000563.0,,,,,,,
18991,466518000569.0,,,,,,,
18992,466546001262.0,,,,,,,
18993,466627000600.0,82.0,,,60.0,60.0,,60.0
18994,466627000610.0,86.0,40.0,,90.0,60.0,60.0,75.0
18995,466627001063.0,83.0,40.0,,70.0,80.0,60.0,65.0
18996,466627001123.0,,,,,,,
18997,466627001138.0,,,,,,,
18998,466627001303.0,,,,,,,
18999,466627001368.0,,,,,,,
19000,466630000612.0,,,,,,,
19001,466693000623.0,90.0,,,,,,
19002,466693001304.0,,,,,,,
19003,466993000633.0,85.0,,,,,,80.0
19004,467014000663.0,,,,,,,
19005,467188000665.0,,,,,,,
19006,467209000678.0,55.0,55.0,,,,,55.0
19007,467209001376.0,,,,,,,
19008,467245000050.0,,,,,,,
19009,467437000691.0,85.0,,,,,,60.0
19010,467452000693.0,,,,,,,
19011,467542000695.0,75.0,60.0,,,,,75.0
19012,467560000699.0,,,,,,,
19013,467566000705.0,,,,,,,
19014,467602000709.0,,,,,,,
19015,467662000717.0,88.0,,,,,,65.0
19016,467668000720.0,,,,,,,
19017,467674000722.0,,,,,,,
19018,467699000724.0,,,,,,,
19019,467746000733.0,,,,,,,
19020,467746001374.0,,,,,,,
19021,467830000012.0,,,,,,,
19022,467851000746.0,,,,,,,
19023,467857000754.0,70.0,60.0,,,,,70.0
19024,467935000756.0,,,,,,,
19025,467971000781.0,80.0,60.0,,,,,
19026,468010000784.0,,,,,,,
19027,468019000790.0,,,,,,,
19028,468043000798.0,,,,,,,
19029,468043701247.0,,,,,,,
19030,468043801248.0,,,,,,,
19031,468043901254.0,,,,,,,
19032,468044000324.0,,,,,,,
19033,468044100449.0,,,,,,,
19034,468044501357.0,,,,,,,
19035,470000101935.0,95.0,,,,,,90.0
19036,470000101936.0,94.0,,,,,,90.0
19037,470006000235.0,,,,,,,
19038,470009000008.0,92.0,,,,,,85.0
19039,470009001871.0,95.0,,,,,,90.0
19040,470009002291.0,,,,,,,
19041,470014402133.0,90.0,,,,,,
19042,470014502138.0,,,,,,,
19043,470014602140.0,60.0,,,,,,
19044,470014701058.0,75.0,,,75.0,,,80.0
19045,470014701064.0,65.0,,,60.0,,,70.0
19046,470014702325.0,,,,,,,
19047,470014702362.0,80.0,,,80.0,,,90.0
19048,470014702369.0,6.0,,,6.0,,,6.0
19049,470014702466.0,65.0,,,70.0,,,70.0
19050,470014801015.0,,,,,,,
19051,470014801016.0,90.0,,,90.0,,,90.0
19052,470014801028.0,90.0,,,91.0,,,85.0
19053,470014801040.0,83.0,,,85.0,,,80.0
19054,470014801053.0,80.0,,,80.0,,,80.0
19055,470014801080.0,70.0,,,70.0,,,75.0
19056,470014801093.0,70.0,,,75.0,65.0,,75.0
19057,470014801113.0,75.0,,,75.0,,,75.0
19058,470014801115.0,70.0,,,70.0,,,75.0
19059,470014801122.0,75.0,,,75.0,,,80.0
19060,470014801127.0,85.0,,,85.0,,,80.0
19061,470014801130.0,81.0,,,85.0,50.0,,80.0
19062,470014801138.0,65.0,,,65.0,,,65.0
19063,470014801142.0,86.0,,,85.0,,,85.0
19064,470014801153.0,69.0,,,70.0,50.0,,80.0
19065,470014801157.0,,,,,,,
19066,470014801166.0,60.0,,,65.0,,,70.0
19067,470014801176.0,75.0,,,75.0,,,85.0
19068,470014801178.0,85.0,,90.0,80.0,80.0,,80.0
19069,470014801181.0,92.0,,,92.0,,,90.0
19070,470014801186.0,58.0,,,60.0,40.0,,65.0
19071,470014801571.0,85.0,,,86.0,,,85.0
19072,470014801582.0,96.0,,,96.0,,,90.0
19073,470014801595.0,,,,,,,
19074,470014801859.0,73.0,,,72.0,80.0,,75.0
19075,470014801974.0,,,,,,,
19076,470014802045.0,,,,,,,
19077,470014802080.0,87.0,,,88.0,85.0,,85.0
19078,470014802081.0,,,,,,,
19079,470014802083.0,,,,,,,
19080,470014802088.0,,,,,,,
19081,470014802137.0,79.0,,,80.0,70.0,,80.0
19082,470014802150.0,75.0,,,75.0,,,75.0
19083,470014802178.0,,,,,,,
19084,470014802179.0,90.0,,,90.0,,,80.0
19085,470014802188.0,40.0,,,40.0,,,35.0
19086,470014802208.0,80.0,,,80.0,,,
19087,470014802245.0,,,,,,,
19088,470014802270.0,,,,,,,
19089,470014802271.0,35.0,,,40.0,,,30.0
19090,470014802273.0,80.0,,,80.0,,,
19091,470014802323.0,65.0,,,65.0,,,70.0
19092,470014802430.0,,,,,,,
19093,470014802443.0,11.0,,,11.0,,,
19094,470014901574.0,95.0,,,85.0,,,80.0
19095,470015001587.0,85.0,,,85.0,,,85.0
19096,470015102001.0,93.0,,,90.0,,,
19097,470015202075.0,97.0,,,,,,
19098,470015301570.0,94.0,,,,,,85.0
19099,470018000034.0,,,,,,,
19100,470018000036.0,87.0,,,,85.0,,85.0
19101,470018000039.0,90.0,,,,,,80.0
19102,470024000049.0,,,,,,,
19103,470024000052.0,,,,,,,
19104,470027000055.0,85.0,,,,,,80.0
19105,470030000072.0,95.0,,,,,,85.0
19106,470030001830.0,92.0,,,,,,90.0
19107,470033000090.0,87.0,,,,60.0,,80.0
19108,470033000293.0,,,,,,,
19109,470033001388.0,96.0,,,,,,90.0
19110,470033002312.0,,,,,,,
19111,470036000116.0,92.0,,,,,,75.0
19112,470036002308.0,,,,,,,
19113,470042000117.0,93.0,,,,,,85.0
19114,470042000125.0,90.0,,,,,,
19115,470045000140.0,90.0,,,,,,80.0
19116,470045000144.0,,,,,,,
19117,470048001917.0,,,,,,,
19118,470051000153.0,85.0,,,,,,
19119,470051000155.0,90.0,,,,,,85.0
19120,470051000157.0,90.0,,,,,,85.0
19121,470051000167.0,85.0,,,,,,80.0
19122,470057000228.0,90.0,,,,,,80.0
19123,470057000891.0,85.0,,,,,,70.0
19124,470057001834.0,90.0,,,,,,80.0
19125,470057002454.0,,,,,,,
19126,470060000894.0,94.0,,,,,,
19127,470063001690.0,90.0,,,,,,80.0
19128,470063001691.0,90.0,,,,,,80.0
19129,470066001694.0,,,,,,,
19130,470069000265.0,92.0,,,,80.0,,85.0
19131,470069002441.0,60.0,,,,,,40.0
19132,470075000275.0,93.0,,,,,,90.0
19133,470075001392.0,90.0,,,,,,
19134,470078000285.0,91.0,,,,,,85.0
19135,470078002420.0,,,,,,,
19136,470085001897.0,98.0,,,,,,
19137,470090000303.0,94.0,,,,,,90.0
19138,470090002100.0,91.0,,,,,,80.0
19139,470090002130.0,60.0,,,,,,
19140,470096001245.0,,,,,,,
19141,470099000322.0,,,,,,,90.0
19142,470102000329.0,96.0,,,,,,85.0
19143,470102001727.0,96.0,,,,,,90.0
19144,470105002028.0,97.0,,,,,,90.0
19145,470108000347.0,96.0,,,,,,90.0
19146,470111000351.0,,,,,,,
19147,470117001921.0,90.0,,,90.0,,,90.0
19148,470120000371.0,,,,,,,
19149,470123000377.0,,,,,,,
19150,470126000219.0,,,,,,,
19151,470129000388.0,93.0,,,,,,85.0
19152,470129000395.0,,,,,,,
19153,470139000425.0,,,,,,,
19154,470140000416.0,90.0,,,,,,80.0
19155,470140002207.0,90.0,,,,,,60.0
19156,470141000429.0,91.0,,,90.0,,,85.0
19157,470141000433.0,90.0,,,,,,
19158,470144000437.0,,,,,,,
19159,470144000440.0,,,,,,,
19160,470144002193.0,,,,,,,
19161,470147000445.0,,,,,,,
19162,470147000453.0,,,,,,,
19163,470147000455.0,,,,,,,
19164,470147000458.0,85.0,,,,,,80.0
19165,470150000467.0,95.0,,,,,,90.0
19166,470153000469.0,90.0,,,,,,
19167,470153001838.0,,,,,,,
19168,470159000495.0,80.0,,,70.0,,,80.0
19169,470159000501.0,81.0,,,85.0,80.0,,85.0
19170,470159000507.0,80.0,,,80.0,,,70.0
19171,470159000514.0,87.0,,,85.0,,,80.0
19172,470159000517.0,75.0,,,70.0,40.0,,80.0
19173,470159000520.0,85.0,,,,,,60.0
19174,470159000521.0,80.0,,,,,,80.0
19175,470159000523.0,,,,,,,
19176,470159000525.0,89.0,,,,,,80.0
19177,470159000626.0,70.0,,,75.0,,,75.0
19178,470159000666.0,,,,,,,
19179,470159000669.0,,,,,,,
19180,470159000750.0,85.0,,,70.0,,,75.0
19181,470159000759.0,65.0,,,75.0,50.0,,75.0
19182,470159000781.0,70.0,,,,,,
19183,470159000802.0,85.0,,,85.0,,,85.0
19184,470159001416.0,,,,,,,
19185,470159002211.0,,,,,,,
19186,470159002214.0,88.0,,,,,,70.0
19187,470159002220.0,80.0,,,,,,
19188,470159002285.0,,,,,,,
19189,470159002298.0,90.0,,,,,,
19190,470162000535.0,85.0,,,,,,80.0
19191,470165000541.0,85.0,,,90.0,,,90.0
19192,470165000547.0,85.0,,,80.0,,,80.0
19193,470168000553.0,91.0,,,,,,85.0
19194,470174000576.0,,,,,,,
19195,470174001841.0,97.0,,,,,,
19196,470174001842.0,97.0,,,,,,
19197,470177000597.0,89.0,,,85.0,,,85.0
19198,470180000603.0,,,,,,,
19199,470180001427.0,,,,,,,
19200,470183000615.0,,,,,,,
19201,470183000617.0,92.0,,,80.0,,,85.0
19202,470186000625.0,90.0,,,,,,
19203,470186002104.0,,,,,,,
19204,470189000628.0,,,,,,,
19205,470192001441.0,,,,,,,
19206,470195000636.0,85.0,,,90.0,,,
19207,470198000641.0,90.0,,,,,,
19208,470198000642.0,90.0,,,,,,80.0
19209,470201000646.0,90.0,,,,,,
19210,470207000661.0,85.0,,,,,,80.0
19211,470210000675.0,96.0,,,,,,90.0
19212,470213000686.0,92.0,,,85.0,80.0,,80.0
19213,470216000696.0,,,,,,,
19214,470219000706.0,95.0,,,,,,85.0
19215,470222000725.0,92.0,,,,,,85.0
19216,470222000732.0,86.0,,,70.0,,,70.0
19217,470222000735.0,98.0,,,,,,
19218,470222000741.0,92.0,,,,,,80.0
19219,470222000743.0,96.0,,,,,,
19220,470222000748.0,92.0,,,60.0,,,80.0
19221,470222000755.0,94.0,,,,,,80.0
19222,470222000764.0,,,,,,,
19223,470222000767.0,75.0,,,80.0,,,75.0
19224,470222000769.0,94.0,,,80.0,,,80.0
19225,470222000775.0,80.0,,,70.0,60.0,,60.0
19226,470222000783.0,74.0,,,80.0,60.0,,70.0
19227,470222000791.0,,,,,,,
19228,470222000822.0,88.0,,,90.0,60.0,,75.0
19229,470222002151.0,93.0,,,,80.0,,80.0
19230,470222002249.0,75.0,,,70.0,,,70.0
19231,470222002269.0,,,,,,,
19232,470228000826.0,,,,,,,
19233,470231000834.0,,,,,,,
19234,470231000838.0,,,,,,,
19235,470234000847.0,93.0,,,,,,85.0
19236,470234000853.0,,,,,,,
19237,470234000859.0,,,,,,,
19238,470237002283.0,,,,,,,
19239,470240000868.0,91.0,,,,,,75.0
19240,470243000874.0,90.0,,,,,,
19241,470249001849.0,94.0,,,,,,85.0
19242,470252000896.0,,,,,,,
19243,470252000900.0,90.0,,,,,,80.0
19244,470255000839.0,87.0,,,,,,75.0
19245,470255000912.0,,,,,,,
19246,470258000920.0,89.0,,,90.0,80.0,,90.0
19247,470258000925.0,89.0,,,85.0,,,80.0
19248,470258002032.0,85.0,,,85.0,,,80.0
19249,470258002033.0,,,,,,,
19250,470264000936.0,90.0,,,,,,80.0
19251,470264000941.0,,,,,,,
19252,470264000944.0,85.0,,,,,,60.0
19253,470264002415.0,50.0,,,,,,60.0
19254,470267000948.0,90.0,,,,,,
19255,470267000950.0,90.0,,,,,,
19256,470267000953.0,95.0,,,,,,
19257,470270000958.0,95.0,,,,,,80.0
19258,470276000964.0,89.0,,,90.0,80.0,,85.0
19259,470276000967.0,,,,,,,
19260,470276000969.0,,,,,,,
19261,470276000974.0,85.0,,,,,,
19262,470276000979.0,80.0,,,,,,
19263,470276000981.0,94.0,,,,,,80.0
19264,470276002360.0,80.0,,,,,,60.0
19265,470279000984.0,,,,,,,
19266,470282000987.0,,,,,,,
19267,470282000993.0,93.0,,,,,,85.0
19268,470288000998.0,,,,,,,
19269,470288001000.0,90.0,,,,,,90.0
19270,470291001009.0,,,,,,,
19271,470297001189.0,,,,,,,
19272,470300000409.0,90.0,,,,,,
19273,470300001199.0,85.0,,,,,,
19274,470300001201.0,,,,,,,
19275,470303000850.0,91.0,,,90.0,,,85.0
19276,470303001209.0,94.0,,,,,,90.0
19277,470303001210.0,95.0,,,,,,80.0
19278,470303001219.0,95.0,,,,,,90.0
19279,470303001477.0,,,,,,,
19280,470303001855.0,95.0,,,,,,90.0
19281,470303002153.0,95.0,,,,,,
19282,470303002158.0,,,,,,,
19283,470306001224.0,90.0,,,,,,
19284,470309001227.0,,,,,,,
19285,470309001230.0,,,,,,,
19286,470309001233.0,80.0,,,,,,
19287,470309001235.0,,,,,,,
19288,470309001238.0,,,,,,,
19289,470318000462.0,60.0,,,,,,
19290,470318000592.0,,,,,,,
19291,470318001257.0,81.0,,,85.0,70.0,,75.0
19292,470318001299.0,70.0,,60.0,70.0,65.0,,65.0
19293,470318001311.0,,,,,,,
19294,470318001318.0,85.0,,,80.0,,,70.0
19295,470318001319.0,81.0,,,85.0,50.0,,75.0
19296,470318001320.0,,,,,,,
19297,470318001327.0,86.0,,80.0,85.0,80.0,,85.0
19298,470318001337.0,79.0,,,80.0,70.0,,75.0
19299,470318001342.0,78.0,,,75.0,75.0,,70.0
19300,470318001370.0,78.0,,,75.0,,,75.0
19301,470318001386.0,75.0,,,80.0,,,70.0
19302,470318001815.0,,,,,,,
19303,470318001924.0,80.0,,,80.0,,,75.0
19304,470318001961.0,80.0,,,80.0,80.0,,80.0
19305,470318001962.0,98.0,,,,,,
19306,470318002101.0,,,,,,,
19307,470318002122.0,,,,,,,
19308,470318002136.0,,,,,,,
19309,470318002142.0,82.0,,,85.0,75.0,,80.0
19310,470318002192.0,55.0,,,55.0,,,50.0
19311,470318002198.0,60.0,,,60.0,,,60.0
19312,470318002256.0,60.0,,,,,,
19313,470318002303.0,65.0,,,60.0,70.0,,60.0
19314,470318002361.0,,,,,,,
19315,470318002392.0,,,,,,,
19316,470318002442.0,,,,,,,
19317,470324001396.0,89.0,,,80.0,,,85.0
19318,470327001406.0,84.0,,,,,,70.0
19319,470327001409.0,85.0,,,,,,60.0
19320,470330001413.0,,,,,,,
19321,470333001419.0,86.0,,,,,,75.0
19322,470339001348.0,,,,,,,
19323,470342001437.0,,,,,,,
19324,470345001440.0,,,,,,,
19325,470345001444.0,,,,,,,
19326,470345001900.0,90.0,,,,,,
19327,470348001454.0,90.0,,,,,,
19328,470348001457.0,92.0,,,,80.0,,85.0
