,school_id,agg_achi
4576,51221000984.0,48.0
4577,51221000985.0,39.4375
4578,51221000986.0,52.1875
4579,51221000988.0,49.5
4580,51221001444.0,60.625
4581,51221001533.0,51.25
4582,51242001000.0,42.5
4583,51242001001.0,40.0
4584,51245001003.0,31.285714285714285
4585,51245001004.0,43.625
4586,51245001005.0,42.0625
4587,51245001584.0,52.0
4588,51248001006.0,43.75
4589,51248001007.0,36.5
4590,51248001465.0,45.833333333333336
4591,51251000775.0,30.0
4592,51251001008.0,45.75
4593,51251001009.0,27.5
4594,51251001607.0,36.0
4595,51252000041.0,36.58333333333333
4596,51252001166.0,51.375
4597,51252001242.0,36.8
4598,51252001243.0,50.75
4599,51254000100.0,50.599999999999994
4600,51254001011.0,43.33333333333333
4601,51254001012.0,45.625
4602,51254001542.0,41.6
4603,51257001013.0,40.0
4604,51257001014.0,40.0
4605,51263001017.0,56.25
4606,51263001018.0,46.875
4607,51266000059.0,47.83333333333333
4608,51266000233.0,48.25
4609,51266000237.0,47.25
4610,51266000669.0,47.16666666666667
4611,51266000869.0,58.099999999999994
4612,51266001020.0,40.375
4613,51266001021.0,38.75
4614,51266001022.0,40.5
4615,51266001023.0,32.2
4616,51266001024.0,47.42857142857143
4617,51266001025.0,32.42857142857143
4618,51266001027.0,52.25
4619,51266001029.0,42.5
4620,51266001053.0,40.7
4621,51266001077.0,31.642857142857146
4622,51266001114.0,55.3125
4623,51266001118.0,35.16666666666667
4624,51266001127.0,53.916666666666664
4625,51266001161.0,47.833333333333336
4626,51266001259.0,36.0
4627,51266001260.0,41.2
4628,51266001396.0,50.2
4629,51266001452.0,45.6
4630,51266001453.0,49.333333333333336
4631,51266001532.0,46.3
4632,51266001562.0,32.25
4633,51266001565.0,45.57142857142857
4634,51266001622.0,44.9
4635,51266001633.0,53.83333333333333
4636,51293001048.0,20.0
4637,51293001049.0,25.375
4638,51296001052.0,41.25
4639,51296001055.0,31.125
4640,51296001057.0,49.5
4641,51296001249.0,37.75
4642,51308000015.0,45.875
4643,51308001066.0,42.4
4644,51308001067.0,50.58333333333333
4645,51308001368.0,43.875
4646,51308001546.0,40.16666666666667
4647,51311001068.0,28.333333333333332
4648,51311001070.0,40.0
4649,51311001071.0,35.75
4650,51311001072.0,28.875
4651,51311001073.0,30.0
4652,51311001074.0,30.0
4653,51311001075.0,38.75
4654,51311001264.0,39.75
4655,51311001582.0,15.0
4656,51323001060.0,42.66666666666667
4657,51323001082.0,67.5
4658,51323001083.0,43.33333333333333
4659,51335000678.0,62.16666666666667
4660,51335001093.0,47.5
4661,51335001224.0,68.75
4662,51338001095.0,51.875
4663,51338001580.0,56.41666666666667
4664,51338001587.0,66.0
4665,51341000061.0,48.75
4666,51341000393.0,51.625
4667,51341001096.0,56.875
4668,51341001097.0,50.1
4669,51341001099.0,43.39285714285714
4670,51341001102.0,44.666666666666664
4671,51341001103.0,36.125
4672,51341001369.0,38.0
4673,51341001371.0,40.16666666666667
4674,51341001631.0,44.375
4675,51353000082.0,39.875
4676,51353000137.0,44.9
4677,51353001109.0,47.5
4678,51353001110.0,43.875
4679,51353001430.0,44.16666666666667
4680,51353001617.0,49.9
4681,51356001111.0,66.25
4682,51356001112.0,42.5
4683,51368001120.0,47.28571428571429
4684,51368001121.0,41.9375
4685,51368001122.0,44.285714285714285
4686,51393001136.0,41.16666666666667
4687,51393001138.0,21.833333333333332
4688,51393001140.0,21.833333333333332
4689,51393001212.0,34.6
4690,51401001143.0,44.5
4691,51401001144.0,40.625
4692,51401001145.0,51.166666666666664
4693,51402001266.0,38.400000000000006
4694,51402001267.0,36.375
4695,51404001146.0,50.83333333333333
4696,51404001147.0,34.16666666666667
4697,51414001152.0,58.33333333333333
4698,51414001153.0,54.375
4699,51414001155.0,45.0
4700,51414001156.0,35.5
4701,51414001247.0,55.33333333333333
4702,51414001262.0,42.5
4703,51437001169.0,38.75
4704,51437001170.0,45.0
4705,51440001171.0,46.875
4706,51440001172.0,40.0
4707,51443001173.0,44.599999999999994
4708,51443001174.0,46.58333333333333
4709,51443001176.0,37.1
4710,51449001177.0,46.83333333333333
4711,51449001178.0,39.66666666666667
4712,60000103278.0,31.333333333333336
4713,60000107534.0,39.1
4714,60000109444.0,37.166666666666664
4715,60000113121.0,17.1
4716,60000113764.0,35.857142857142854
4717,60000113785.0,42.6
4718,60000113793.0,20.4
4719,60000113828.0,41.66666666666667
4720,60000113829.0,50.0
4721,60000113838.0,20.166666666666668
4723,60000113859.0,31.375
4724,60000113867.0,40.16666666666667
4725,60000113903.0,41.83333333333333
4726,60000113904.0,37.07142857142857
4727,60000114042.0,50.0
4728,60000114045.0,30.2
4729,60000210346.0,35.0
4730,60000310347.0,25.0
4731,60000608773.0,37.5
4732,60000608774.0,61.9
4733,60000608775.0,58.125
4734,60000608776.0,58.5
4735,60000612911.0,52.625
4736,60000710348.0,26.5
4737,60000908779.0,40.16666666666667
4738,60000908780.0,22.0
4739,60000914038.0,40.0
4740,60001109065.0,50.0
4741,60001109066.0,35.25
4742,60001109068.0,26.5
4743,60001112763.0,37.0
4744,60001206852.0,50.0
4745,60001209206.0,36.25
4746,60001300805.0,49.9375
4747,60001302405.0,60.916666666666664
4748,60001303571.0,53.2
4749,60001306176.0,26.833333333333336
4750,60001308256.0,47.166666666666664
4751,60001308257.0,61.07142857142857
4752,60001308553.0,50.75
4753,60001308762.0,68.6
4754,60001308763.0,68.2
4755,60001308764.0,53.2
4756,60001309069.0,47.1
4757,60001309070.0,49.5
4758,60001310270.0,48.8
4759,60001310575.0,53.08333333333333
4760,60001311009.0,52.5
4761,60001311010.0,60.78571428571429
4762,60001312012.0,63.5
4763,60001312302.0,47.1
4764,60001312390.0,59.25
4765,60001312558.0,65.0
4766,60001313722.0,44.5
4767,60001403904.0,38.42857142857143
4768,60001405093.0,39.857142857142854
4769,60001407287.0,28.333333333333336
4770,60001407295.0,33.75
4771,60001408296.0,50.0
4772,60001409072.0,32.333333333333336
4773,60001409073.0,24.1
4774,60001409074.0,23.083333333333336
4775,60001409075.0,34.57142857142857
4776,60001409076.0,25.5
4777,60001409077.0,24.1875
4778,60001409078.0,31.166666666666668
4779,60001409079.0,30.0
4780,60001409080.0,29.428571428571427
4781,60001409081.0,21.57142857142857
4782,60001409082.0,17.5
4783,60001409476.0,19.916666666666668
4784,60001409477.0,29.57142857142857
4785,60001409676.0,25.5
4786,60001411118.0,15.0
4787,60001411119.0,31.75
4788,60001411746.0,22.799999999999997
4789,60001411899.0,23.833333333333336
4790,60001412100.0,26.6
4791,60001412103.0,25.357142857142858
4792,60001412171.0,25.642857142857142
4793,60001412333.0,49.75
4794,60001412375.0,31.083333333333332
4795,60001412415.0,58.0
4796,60001412417.0,40.75
4798,60001509083.0,26.700000000000003
4799,60001509084.0,26.0
4800,60001510305.0,26.5
4801,60001511860.0,34.5
4802,60001609085.0,30.0
4803,60001609086.0,42.64285714285714
4804,60001609087.0,30.285714285714285
4805,60001609088.0,30.083333333333332
4806,60001609089.0,32.642857142857146
4807,60001609090.0,32.75
4808,60001609091.0,49.07142857142857
4809,60001609092.0,59.785714285714285
4810,60001609093.0,45.166666666666664
4811,60001609094.0,41.57142857142857
4812,60001609095.0,29.5
4813,60001609096.0,26.57142857142857
4814,60001609097.0,52.16666666666667
4815,60001609678.0,58.85714285714286
4816,60001701149.0,43.35714285714286
4817,60001705167.0,32.75
4818,60001707296.0,44.78571428571429
4819,60001708297.0,31.333333333333332
4820,60001708588.0,19.375
4821,60001709098.0,39.357142857142854
4822,60001709100.0,28.0
4823,60001709101.0,26.57142857142857
4824,60001709102.0,30.857142857142858
4825,60001709103.0,25.333333333333336
4826,60001709272.0,25.214285714285715
4827,60001711122.0,40.16666666666667
4828,60001711747.0,38.92857142857143
4829,60001712663.0,18.714285714285715
4830,60001809107.0,40.0
4831,60001809108.0,27.166666666666664
4832,60001906929.0,58.083333333333336
4833,60001908443.0,64.6
4834,60001909273.0,52.83333333333333
4835,60001909274.0,35.25
4836,60001909275.0,53.58333333333333
4837,60001909276.0,55.33333333333333
4838,60001909278.0,46.08333333333333
4839,60001912078.0,67.25
4840,60001912927.0,58.083333333333336
4841,60001913169.0,68.75
4842,60001913862.0,67.9
4843,60002006951.0,64.4
4844,60002008444.0,64.58333333333333
4845,60002008445.0,74.5
4846,60002009279.0,63.83333333333333
4847,60002009280.0,35.25
4848,60002009282.0,60.41666666666667
4849,60002009283.0,62.3
4850,60002009284.0,57.0
4851,60002009285.0,54.0
4852,60002009286.0,70.7
4853,60002009287.0,58.75
4854,60002009288.0,62.900000000000006
4855,60002009289.0,66.83333333333333
4856,60002009290.0,69.3
4857,60002009682.0,62.07142857142857
4858,60002109291.0,70.0
4860,60002200395.0,30.6
4861,60002207970.0,50.0
4862,60002209292.0,22.9
4863,60002209293.0,19.5
4864,60002213773.0,31.5
4865,60002503570.0,70.8
4866,60002503573.0,79.125
4867,60002503575.0,71.75
4868,60002503576.0,72.9
4869,60002505922.0,68.8
4870,60002506328.0,69.33333333333333
4871,60002507535.0,68.25
4872,60002604544.0,36.833333333333336
4873,60002609485.0,34.875
4874,60002609486.0,38.6
4875,60002702451.0,48.785714285714285
4876,60002702452.0,39.35714285714286
4877,60002705011.0,33.285714285714285
4878,60002707605.0,34.6
4879,60002709488.0,16.625
4880,60002709489.0,39.92857142857143
4881,60002709490.0,17.875
4882,60002709491.0,32.666666666666664
4883,60002709492.0,39.142857142857146
4884,60002709493.0,31.714285714285715
4885,60002709496.0,30.5
4886,60002709497.0,34.21428571428571
4887,60002709498.0,26.166666666666668
4888,60002710280.0,42.714285714285715
4889,60002710281.0,36.5
4890,60002710352.0,39.785714285714285
4891,60002710587.0,35.57142857142857
4892,60002710588.0,41.78571428571429
4893,60002711036.0,38.357142857142854
4894,60002711037.0,40.785714285714285
4895,60002712001.0,36.42857142857143
4896,60002712094.0,28.5
4897,60002712433.0,38.16666666666667
4898,60002712772.0,22.214285714285715
4899,60002803647.0,55.285714285714285
4900,60002803648.0,53.083333333333336
4901,60002805012.0,58.1
4902,60002806276.0,47.583333333333336
4903,60002807222.0,56.75
4904,60002807223.0,53.33333333333333
4905,60002808270.0,49.166666666666664
4906,60002808271.0,57.5
4907,60002808272.0,51.07142857142857
4908,60002808564.0,56.83333333333333
4909,60002809499.0,51.33333333333333
4910,60002809500.0,12.666666666666668
4911,60002809501.0,50.5
4912,60002809502.0,39.57142857142857
4913,60002809503.0,51.166666666666664
4914,60002809505.0,47.214285714285715
4915,60002809506.0,39.92857142857143
4916,60002809684.0,41.833333333333336
4917,60002810282.0,57.25
4918,60002810353.0,59.66666666666667
4919,60002810589.0,42.375
4920,60002811038.0,61.64285714285714
4921,60002811039.0,59.916666666666664
4922,60002811040.0,54.08333333333333
4923,60002811041.0,49.5
4924,60002811042.0,43.833333333333336
4925,60002811043.0,57.214285714285715
4926,60002811170.0,52.666666666666664
4927,60002811187.0,54.42857142857143
4928,60002811838.0,54.85714285714286
4929,60002903649.0,47.4375
4930,60002906282.0,41.5
4931,60002908565.0,58.58333333333333
4932,60002909507.0,44.666666666666664
4933,60002909508.0,37.416666666666664
4934,60002909509.0,56.0
4935,60002909510.0,49.0
4936,60002909511.0,51.75
4937,60002909685.0,50.083333333333336
4938,60002909686.0,47.35714285714286
4939,60002910354.0,48.14285714285714
4940,60002910590.0,44.07142857142857
4941,60002911044.0,44.5
4942,60002911239.0,41.91666666666667
4943,60002911241.0,28.166666666666664
4944,60002911249.0,51.0
4945,60002911921.0,50.25
4946,60002912243.0,53.35714285714286
4947,60002912289.0,48.41666666666667
4948,60003112240.0,46.666666666666664
4949,60003202227.0,40.16666666666667
4950,60003204949.0,56.833333333333336
4951,60003204950.0,68.91666666666666
4952,60003204951.0,67.25
4953,60003204952.0,63.25
4954,60003204955.0,57.785714285714285
4955,60003204956.0,68.2
4956,60003204957.0,58.833333333333336
4957,60003204958.0,53.91666666666667
4958,60003204960.0,76.1
4959,60003204961.0,61.833333333333336
4960,60003206330.0,51.416666666666664
4962,60003301255.0,21.25
4963,60003301258.0,40.0
4964,60003304680.0,34.0
4965,60003307695.0,30.0
4966,60003312656.0,50.0
4967,60003405470.0,45.33333333333333
4968,60003406982.0,30.25
4969,60003406983.0,35.2
4970,60003408407.0,36.0
4971,60003408652.0,35.0
4972,60003409465.0,37.5
4973,60003411882.0,38.875
4974,60003412585.0,50.0
4975,60003501547.0,16.75
4976,60003501549.0,33.75
4977,60003507903.0,25.625
4978,60003511532.0,20.5
4979,60003601095.0,21.571428571428573
4980,60003601108.0,20.714285714285715
4981,60003601114.0,20.92857142857143
4982,60003603755.0,31.07142857142857
4983,60003606335.0,21.6
4984,60003607250.0,52.28571428571429
4985,60003608582.0,17.071428571428573
4986,60003608583.0,20.357142857142854
4987,60003610359.0,31.42857142857143
4988,60003611084.0,30.285714285714285
4989,60003611085.0,28.92857142857143
4990,60003611087.0,47.16666666666667
4991,60003611734.0,35.5
4992,60003611735.0,61.666666666666664
4993,60003612351.0,18.07142857142857
4994,60003612523.0,51.92857142857143
4995,60003613189.0,32.5
4996,60003613761.0,16.285714285714285
4997,60003614043.0,38.33333333333333
4998,60003701550.0,33.75
4999,60003701551.0,40.0
5001,60003803640.0,50.0
5002,60003807500.0,37.75
5004,60003901212.0,36.66666666666667
5005,60003901213.0,31.875
5006,60003907540.0,38.5
5007,60003907541.0,35.2
5008,60003908524.0,20.0
5009,60003910965.0,37.5
5010,60003911971.0,50.0
5011,60004005118.0,23.7
5012,60004005119.0,46.875
5013,60004005120.0,34.166666666666664
5014,60004007830.0,50.0
5015,60004205341.0,30.125
5016,60004206844.0,35.0
5017,60004210387.0,13.666666666666668
5018,60004212735.0,50.0
5019,60004213918.0,41.5
5020,60004306172.0,54.7
5021,60004306173.0,63.583333333333336
5022,60004306174.0,50.41666666666667
5023,60004308369.0,51.875
5024,60004402139.0,27.5
5025,60004402140.0,36.125
5026,60004402141.0,30.075
5028,60004412872.0,45.625
5029,60004507090.0,31.666666666666664
5030,60004507091.0,26.833333333333332
5031,60004507093.0,24.416666666666664
5032,60004607183.0,29.75
5033,60004607184.0,24.333333333333332
5034,60004607185.0,25.6
5035,60004611204.0,50.0
5036,60004707371.0,26.214285714285715
5037,60004707379.0,50.0
5038,60004707380.0,44.142857142857146
5039,60004707383.0,33.142857142857146
5040,60004707384.0,24.285714285714285
5041,60004707387.0,35.57142857142857
5042,60004707390.0,24.571428571428573
5043,60004707393.0,37.5
5044,60004707396.0,40.714285714285715
5045,60004707397.0,29.285714285714285
5046,60004707398.0,40.83333333333333
5047,60004707399.0,33.42857142857143
5048,60004707400.0,24.833333333333332
5049,60004707401.0,39.78571428571429
5050,60004708341.0,50.0
5051,60004710393.0,34.083333333333336
5052,60004710394.0,37.0
5053,60004711425.0,40.58333333333333
5054,60004711426.0,42.1
5055,60004711784.0,40.666666666666664
5056,60004712105.0,20.25
5057,60004712372.0,44.0
5058,60004807404.0,49.625
5059,60004807405.0,20.0
5060,60004807406.0,30.0
5061,60004807407.0,30.5
5062,60004807408.0,31.125
5063,60004807409.0,33.0
5064,60004807410.0,34.3
5065,60004807411.0,47.5
5066,60004807412.0,38.875
5067,60004810395.0,43.5
5068,60004810396.0,44.0
5069,60004812391.0,43.33333333333333
5071,60004907414.0,42.625
5072,60004907415.0,28.375
5073,60004907416.0,40.125
5074,60005102013.0,29.599999999999998
5075,60005102014.0,37.8
5076,60005102015.0,50.0
5077,60005102016.0,51.66666666666667
5078,60005201475.0,23.714285714285715
5079,60005201476.0,23.9375
5080,60005201477.0,50.42857142857143
5081,60005201479.0,32.214285714285715
5082,60005201481.0,28.0
5083,60005201484.0,32.6875
5084,60005201487.0,30.0
5085,60005213158.0,16.214285714285715
5086,60006002208.0,34.6
5087,60006002209.0,40.0
5088,60006002212.0,38.125
5089,60006004164.0,50.0
5090,60006011342.0,33.0
5091,60006104232.0,42.5
5092,60006105114.0,21.166666666666664
5093,60006105115.0,36.0
5094,60006111814.0,16.833333333333336
5095,60006111925.0,32.666666666666664
5096,60006112206.0,26.125
5097,60006204231.0,44.0
5098,60006204233.0,30.5
5099,60006204234.0,43.75
5100,60006204235.0,31.875
5101,60006204236.0,37.35714285714286
5102,60006206752.0,44.75
5103,60006206757.0,50.0
5104,60006210697.0,18.333333333333336
5105,60006211500.0,40.0
5106,60006306868.0,23.375
5107,60006308657.0,44.375
5108,60006310698.0,39.85714285714286
5109,60006312193.0,40.16666666666667
5110,60006312220.0,18.333333333333332
5111,60006312224.0,32.25
5112,60006404869.0,36.5
5113,60006404870.0,28.625
5114,60006404871.0,36.4
5115,60006404872.0,23.75
5116,60006404873.0,18.75
5117,60006404874.0,30.75
5118,60006404875.0,34.333333333333336
5119,60006404876.0,31.5
5120,60006404877.0,34.166666666666664
5121,60006404878.0,18.75
5122,60006404879.0,43.166666666666664
5123,60006404880.0,42.166666666666664
5124,60006407467.0,33.9
5125,60006408426.0,34.6
5126,60006409424.0,24.0
5127,60006410704.0,20.0
5128,60006411533.0,48.0
5129,60006411535.0,27.75
5130,60006411825.0,43.07142857142857
5131,60006412042.0,15.208333333333334
5132,60006412356.0,63.75
5133,60006501237.0,35.875
5134,60006501238.0,44.0
5135,60006501239.0,45.3
5136,60006501240.0,27.75
5137,60006501241.0,33.900000000000006
5138,60006501242.0,37.1
5139,60006501243.0,20.0
5140,60006509359.0,38.7
5141,60006511370.0,8.5
5142,60006511536.0,37.25
5143,60006700730.0,39.07142857142857
5144,60006700731.0,41.5
5145,60006700732.0,50.0
5146,60006807312.0,44.5
5147,60006808144.0,50.0
5148,60006810542.0,48.625
5149,60006810543.0,45.0
5152,60006811682.0,47.25
5154,60006814039.0,40.0
5155,60006908607.0,44.42857142857143
5156,60006908608.0,16.666666666666668
5157,60006908610.0,26.7
5158,60006908612.0,25.0625
5159,60006908614.0,34.333333333333336
5160,60006910646.0,33.166666666666664
5161,60006911158.0,34.57142857142857
5162,60007108706.0,28.200000000000003
5164,60011607170.0,25.0
5165,60011609296.0,21.7
5166,60011609482.0,45.0
5168,60011612212.0,46.5
5169,60011613035.0,48.166666666666664
5170,60013411208.0,56.41666666666667
5171,60013611207.0,38.375
5172,60015310928.0,20.0
5173,60015310929.0,54.0
5174,60015310930.0,70.69999999999999
5175,60015310931.0,59.0
5176,60015310932.0,31.833333333333332
5177,60015310934.0,59.916666666666664
5178,60015310935.0,49.5
5179,60015310936.0,42.5
5180,60015310937.0,57.35714285714286
5181,60015310938.0,40.7
5182,60015310939.0,51.16666666666667
5183,60015310940.0,57.08333333333333
5184,60015310941.0,60.91666666666667
5185,60015310942.0,55.416666666666664
5186,60015310943.0,54.0
5187,60015310944.0,58.91666666666667
5188,60015310945.0,46.226190476190474
5189,60015310946.0,52.0
5190,60015811503.0,47.3
5191,60015811504.0,16.25
5192,60015811505.0,43.21428571428571
5193,60015811506.0,42.66666666666667
5194,60015811508.0,29.57142857142857
5195,60015811509.0,38.5
5196,60015811510.0,41.5
5197,60015811511.0,21.666666666666664
5198,60015811512.0,31.55
5199,60015811513.0,32.41666666666667
5200,60015811515.0,31.583333333333336
5201,60015811516.0,42.57142857142857
5202,60015811816.0,38.0
5203,60015812175.0,51.7
5204,60015812929.0,19.833333333333332
5205,60015813826.0,20.75
5206,60015901473.0,40.83333333333333
5207,60015901474.0,61.66666666666667
5208,60015901615.0,39.625
5210,60015908834.0,37.333333333333336
5212,60016000936.0,32.25
5213,60016007023.0,32.625
5216,60016010251.0,31.875
5217,60016010252.0,37.125
5218,60016010254.0,42.75
5219,60016010541.0,50.16666666666667
5220,60016012074.0,40.25
5222,60132212064.0,49.9
5223,60132212083.0,48.5
5224,60132212388.0,40.833333333333336
5225,60132212642.0,39.33333333333333
5226,60132212726.0,40.833333333333336
5227,60132213517.0,36.0
5228,60132312119.0,24.75
5230,60133106605.0,44.91666666666667
5231,60133106872.0,42.666666666666664
5232,60133201201.0,17.42857142857143
5233,60133201202.0,19.357142857142854
5234,60133201984.0,26.92857142857143
5235,60133201985.0,31.083333333333336
5236,60133201987.0,25.857142857142854
5237,60133201988.0,32.14285714285714
5238,60133201991.0,40.285714285714285
5239,60133201992.0,24.9375
5240,60133201993.0,17.357142857142858
5241,60133203711.0,31.357142857142854
5242,60133204148.0,28.875
5243,60133204149.0,29.785714285714285
5244,60133204151.0,16.666666666666664
5245,60133204152.0,23.714285714285715
5246,60133204153.0,37.285714285714285
5247,60133204154.0,24.0
5248,60133204156.0,14.333333333333334
5249,60133204157.0,26.92857142857143
5250,60133205023.0,46.214285714285715
5251,60133205094.0,23.571428571428573
5252,60133205095.0,41.0
5253,60133205096.0,15.142857142857142
5254,60133205097.0,33.85714285714286
5255,60133205098.0,32.14285714285714
5256,60133205100.0,21.714285714285715
5257,60133205102.0,34.142857142857146
5258,60133205103.0,15.071428571428571
5259,60133205104.0,34.714285714285715
5260,60133205105.0,25.214285714285715
5261,60133205107.0,34.0
5262,60133205108.0,20.642857142857142
5263,60133205109.0,23.142857142857142
5264,60133207240.0,26.38095238095238
5265,60133207727.0,21.1
5266,60133207729.0,17.42857142857143
5267,60133208818.0,21.200000000000003
5268,60133208952.0,34.57142857142857
5269,60133209623.0,37.58333333333333
5270,60133210598.0,29.833333333333336
5271,60133210599.0,50.0
5272,60133211070.0,53.33333333333333
5273,60133211072.0,24.25
5274,60133211073.0,29.125
5275,60133211074.0,39.92857142857143
5276,60133211200.0,48.9
5277,60133211201.0,34.0625
5278,60133211730.0,42.0
5279,60133211916.0,24.833333333333336
5280,60133211951.0,10.8
5281,60133612404.0,24.375
5282,60133902076.0,28.2
5283,60133902078.0,33.0
5284,60133910219.0,50.0
5285,60140900490.0,31.666666666666664
5286,60140900491.0,40.0
5287,60140909309.0,29.9
5288,60140909310.0,50.0
5293,60141002500.0,43.75
5294,60141011412.0,47.5
5295,60141012109.0,57.0
5296,60141012551.0,46.75
5297,60141013692.0,48.83333333333333
5298,60141013781.0,47.14285714285714
5299,60141402792.0,44.583333333333336
5300,60141406015.0,48.25
5301,60141406016.0,15.333333333333332
5302,60141406017.0,52.41666666666667
5303,60141406018.0,41.5
5304,60141406020.0,45.85714285714286
5305,60141406021.0,28.75
5306,60141406022.0,52.42857142857143
5307,60141406023.0,20.958333333333336
5308,60141406024.0,39.0
5309,60141406025.0,24.6
5310,60141406026.0,26.375
5311,60141406027.0,37.83333333333333
5312,60141406028.0,37.2
5313,60141406029.0,39.5
5314,60141406030.0,39.583333333333336
5315,60141406031.0,33.9
5316,60141406032.0,47.3
5317,60141408347.0,29.166666666666664
5318,60141408628.0,20.0
5319,60141408980.0,25.375
5320,60141412435.0,43.625
5322,60141500147.0,40.3
5323,60141501784.0,24.166666666666664
5324,60141501785.0,28.5625
5325,60141506864.0,42.4375
5326,60141507896.0,50.0
5327,60141508472.0,14.625
5328,60141512820.0,45.0
5329,60141806995.0,36.0
5330,60141806996.0,34.5
5331,60141806997.0,50.0
5333,60141809659.0,29.625
5334,60142001617.0,34.66666666666667
5335,60142001618.0,22.75
5336,60142005171.0,43.5
5337,60142005172.0,26.583333333333336
5338,60142012857.0,45.0
5339,60142106105.0,23.125
5340,60142106106.0,22.25
5341,60142106107.0,28.0
5342,60142106108.0,34.1
5343,60142106109.0,20.799999999999997
5344,60142106110.0,23.25
5345,60142106112.0,45.0
5346,60142106113.0,20.0
5347,60142106114.0,37.75
5348,60142207737.0,35.0
5349,60142207739.0,35.0
5350,60142207920.0,35.0
5351,60142301501.0,38.0
5352,60142301502.0,30.333333333333332
5353,60142301504.0,31.0
5354,60142301505.0,35.0
5355,60142310336.0,36.2
5356,60142512419.0,36.3
5357,60142600516.0,46.72222222222222
5358,60142606481.0,29.25
5359,60142609519.0,45.0
5360,60142611749.0,59.0
5361,60142613751.0,49.16666666666667
5362,60142613961.0,38.9
5363,60142700722.0,65.0
5364,60142702295.0,30.0
5365,60142704794.0,41.0
5366,60142704919.0,32.0
5367,60142806990.0,47.916666666666664
5368,60142806993.0,66.25
5369,60142807146.0,50.916666666666664
5370,60142812208.0,62.5
5371,60142812410.0,51.75
5372,60142813702.0,58.583333333333336
5373,60142813832.0,40.125
5374,60142914021.0,24.9
5375,60143012271.0,24.875
5376,60143213940.0,21.5
5377,60143413941.0,38.5
5378,60143510895.0,27.875
5379,60143613948.0,27.8
5380,60144114028.0,40.8
5381,60144206694.0,29.1
5382,60144206695.0,50.0
5383,60144206696.0,27.458333333333332
5384,60144210121.0,19.0
5386,60162000001.0,43.375
5387,60162000002.0,51.666666666666664
5388,60162000004.0,57.416666666666664
5389,60162000005.0,53.85714285714286
5390,60162000007.0,63.85714285714286
5391,60162000008.0,58.78571428571429
5392,60162000009.0,62.33333333333333
5393,60162000010.0,64.83333333333333
5394,60162000011.0,58.14285714285714
5395,60162000012.0,51.3125
5396,60162000013.0,31.875
5397,60162000014.0,48.08333333333333
5398,60162000015.0,69.7
5399,60162000016.0,41.85714285714286
5400,60162000017.0,30.25
5401,60162000018.0,36.33333333333333
5402,60162000019.0,43.25
5403,60162000020.0,38.714285714285715
5404,60162000021.0,70.0
5405,60162000022.0,34.25
5406,60162000023.0,35.92857142857143
5407,60162000024.0,54.66666666666667
5408,60162000025.0,41.42857142857143
5409,60162000026.0,57.41666666666667
5410,60162000027.0,51.4375
5411,60162000028.0,23.083333333333336
5412,60162000029.0,78.91666666666666
5413,60162000030.0,33.5
5414,60162000031.0,65.5
5415,60162010232.0,35.0
5416,60165000032.0,72.8
5417,60165000033.0,74.2
5418,60165000035.0,50.16666666666667
5419,60165000036.0,80.125
5420,60165010751.0,50.0
5421,60168000037.0,52.5
5422,60171000038.0,17.799999999999997
5423,60171007613.0,29.357142857142858
5424,60171008288.0,13.5
5425,60171009110.0,17.166666666666664
5426,60171009690.0,18.433333333333334
5427,60171010603.0,26.357142857142858
5428,60171011089.0,36.58333333333333
5429,60171011090.0,15.642857142857142
5430,60171011091.0,23.75
5431,60171011092.0,33.85714285714286
5432,60171011736.0,20.366666666666667
5433,60171012521.0,18.142857142857142
5434,60171013092.0,39.833333333333336
5435,60171013193.0,15.333333333333334
5436,60171013723.0,14.375
5437,60171013994.0,26.166666666666664
5438,60177000003.0,43.33333333333333
5439,60177000006.0,66.75
5440,60177000041.0,51.66666666666667
5441,60177000042.0,49.0
5442,60177000043.0,68.58333333333334
5443,60177000044.0,53.3
5444,60177000045.0,38.75
5445,60177000047.0,38.71428571428571
5446,60177000048.0,35.125
5447,60177000049.0,63.66666666666667
5448,60177000051.0,61.66666666666667
5449,60177000054.0,56.25
5450,60177000057.0,34.07142857142857
5451,60177004337.0,58.5
5452,60177008673.0,51.85714285714286
5453,60177008674.0,20.0
5454,60177010547.0,80.0
5455,60177011549.0,29.785714285714285
5456,60177012399.0,33.25
5457,60177013107.0,34.583333333333336
5458,60186000059.0,66.41666666666666
5459,60186000060.0,68.16666666666667
5460,60186000061.0,63.75
5461,60186000062.0,70.25
5463,60186007937.0,62.583333333333336
5464,60189000064.0,40.16666666666667
5465,60195000082.0,31.5
5466,60195000083.0,18.4
5467,60195000084.0,17.9
5468,60195000085.0,20.9
5469,60195006050.0,24.4
5470,60195007550.0,33.25
5471,60195007639.0,21.3
5472,60195008530.0,26.166666666666664
5473,60195009111.0,19.6
5474,60195009694.0,32.91666666666667
5475,60195010558.0,21.5
5476,60195010559.0,19.200000000000003
5477,60195013182.0,30.416666666666668
5478,60198000086.0,15.0
5479,60201000087.0,15.333333333333334
5480,60201000088.0,7.5
5482,60201011819.0,35.7
5483,60207000090.0,39.375
5484,60210000091.0,31.375
5485,60210000092.0,36.25
5486,60210007300.0,55.0
5487,60210009112.0,47.5
5488,60210009696.0,49.166666666666664
5489,60216000093.0,38.08333333333333
5490,60216000094.0,47.58333333333333
5491,60216000095.0,41.0
